mainid,lastname,result,n_lastname,jeiba_lastname
12,光電系統研究所,光電(Na) 系統(Na) 研究所(Nc),光電 系統 研究所,光電系統 研究所
12,色彩與照明科技研究所,色彩(Na) 照明(Na) 科技(Na) 研究所(Nc),色彩 照明 科技 研究所,色彩 與 照明 科技 研究所
12,電資類產業研發專班,電資類(Na) 產業(Na) 研發(VC) 專班(Nc),電資類 產業 研發 專班,電資類 產業 研發 專班
12,電機資訊學院,電機(Na) 資訊(Na) 學院(Nc),電機 資訊 學院,電機 資訊學院
12,機電學士班,機電(Na) 學士(Nc),機電 學士,機電學士 班
12,電機資訊學士班,電機(Na) 資訊(Na) 學士班(Na),電機 資訊 學士班,電機 資訊 學士班
12,資訊學院,資訊(Na) 學院(Nc),資訊 學院,資訊學院
12,電機學院,電機(Na) 學院(Nc),電機 學院,電機 學院
12,機械工程學系,機械(Na) 工程(Na) 學系(Na),機械 工程 學系,機械 工程 學系
12,動力機械工程學系,動力(Na) 機械(Na) 工程(Na) 學系(Na),動力 機械 工程 學系,動力 機械 工程 學系
12,車輛工程系,車輛(Na) 工程(Na),車輛 工程,車輛 工程系
12,車輛科技研究所,車輛(Na) 科技(Na) 研究所(Nc),車輛 科技 研究所,車輛 科技 研究所
12,航空工程學系,航空(Na) 工程(Na) 學系(Na),航空 工程 學系,航空工程 學系
12,航空太空工程學系,航空(Na) 太空(Na) 工程(Na) 學系(Na),航空 太空 工程 學系,航空 太空 工程 學系
12,飛機工程學系,飛機(Na) 工程(Na) 學系(Na),飛機 工程 學系,飛機 工程 學系
12,飛機系統工程學系,飛機(Na) 系統(Na) 工程(Na) 學系(Na),飛機 系統 工程 學系,飛機 系統 工程 學系
12,航太與系統工程學系,系統(Na) 工程(Na) 學系(Na),系統 工程 學系,航太 與 系統 工程 學系
12,航空機械系,航空(Na) 機械(Na),航空 機械,航空 機械系
12,機械與航太工程研究所,機械(Na) 工程(Na) 研究所(Nc),機械 工程 研究所,機械 與 航太 工程 研究所
12,機械與航空工程研究所,機械(Na) 航空(Na) 工程(Na) 研究所(Nc),機械 航空 工程 研究所,機械 與 航空工程 研究所
12,造船工程系,造船(Nc) 工程(Na),造船 工程,造船 工程系
12,系統工程暨造船學系,系統(Na) 工程(Na) 造船(Nv) 學系(Na),系統 工程 造船 學系,系統 工程 暨 造船 學系
12,船舶機械系,船舶(Na) 機械(Na),船舶 機械,船舶 機械系
12,輪機工程學系,輪機(Na) 工程(Na) 學系(Na),輪機 工程 學系,輪機 工程 學系
12,機械設計工程學系,機械(Na) 設計(Na) 工程(Na) 學系(Na),機械 設計 工程 學系,機械 設計 工程 學系
12,模具工程系,模具(Na) 工程系(Nc),模具 工程系,模具 工程系
12,製造科技研究所,製造(VC) 科技(Na) 研究所(Nc),製造 科技 研究所,製 造 科技 研究所
12,製造工程學系,製造(VC) 工程(Na) 學系(Na),製造 工程 學系,製 造 工程 學系
12,製造工程與管理技術學系,製造(VC) 工程(Na) 管理(VC) 技術(Na) 學系(Na),製造 工程 管理 技術 學系,製 造 工程 與 管理 技術 學系
12,機械與自動化工程學系,機械(Na) 自動化(VHC) 工程(Na) 學系(Na),機械 自動化 工程 學系,機械 與 自動化 工程 學系
12,機械與電腦工程學系,機械(Na) 電腦(Na) 工程(Na) 學系(Na),機械 電腦 工程 學系,機械 與 電腦 工程 學系
12,機械與電腦輔助工程學系,機械(Na) 電腦(Na) 輔助(Nv) 工程(Na) 學系(Na),機械 電腦 輔助 工程 學系,機械 與 電腦 輔助 工程 學系
12,機電科技學系,機電(Na) 科技(Na) 學系(Na),機電 科技 學系,機電 科技 學系
12,自動化控制係,自動化(VHC) 控制(VC),自動化 控制,自動化 控制 係
12,自動化及控制系,自動化(VHC) 控制系(Nc),自動化 控制系,自動化 及 控制 系
12,自動化及機電整合研究所,自動化(VHC) 機電(Na) 整合(VC) 研究所(Nc),自動化 機電 整合 研究所,自動化 及 機電 整合 研究所
12,機電自動化研究所,機電(Na) 自動化(VHC) 研究所(Nc),機電 自動化 研究所,機電 自動化 研究所
12,自動化科技研究所,自動化(VHC) 科技(Na) 研究所(Nc),自動化 科技 研究所,自動化 科技 研究所
12,機電工程學系,機電(Na) 工程(Na) 學系(Na),機電 工程 學系,機電 工程 學系
12,機械與機電工程學系,機械(Na) 機電(Na) 工程(Na) 學系(Na),機械 機電 工程 學系,機械 與 機電 工程 學系
12,醫療機電工程研究所,醫療(VC) 工程(Na) 研究所(Nc),醫療 工程 研究所,醫療 機電 工程 研究所
12,系統及船舶機電工程學系,系統(Na) 船舶(Na) 機電(Na) 工程(Na) 學系(Na),系統 船舶 機電 工程 學系,系統 及 船舶 機電 工程 學系
12,光機電工程研究所,光機(Na) 工程(Na) 研究所(Nc),光機 工程 研究所,光機電 工程 研究所
12,機電整合研究所,機電(Na) 整合(VC) 研究所(Nc),機電 整合 研究所,機電 整合 研究所
12,光機電整合工程研究所,光機(Na) 整合(VC) 工程(Na) 研究所(Nc),光機 整合 工程 研究所,光機電 整合 工程 研究所
12,光機電暨材料學系,光機電(Na) 材料(Na) 學系(Na),光機電 材料 學系,光機 電暨 材料 學系
12,機電光系統研究所,機電(Na) 光系統(Na) 研究所(Nc),機電 光系統 研究所,機電光 系統 研究所
12,機電光工程研究所,機電(Na) 光工程(Na) 研究所(Nc),機電 光工程 研究所,機電光 工程 研究所
12,微機電系統與工程研究所,微機電(Na) 系統(Na) 工程(Na) 研究所(Nc),微機電 系統 工程 研究所,微機 電系統 與 工程 研究所
12,應用力學研究所,應用(Na) 力學(Na) 研究所(Nc),應用 力學 研究所,應 用力 學 研究所
12,精密機械與製造科技系,精密(VH) 機械(Na) 製造(VC) 科技(Na),精密 機械 製造 科技,精密 機械 與 製 造 科技 系
12,機械與精密工程研究所,機械(Na) 精密(VH) 工程(Na) 研究所(Nc),機械 精密 工程 研究所,機械 與 精密 工程 研究所
12,精密工程研究所,精密(VH) 工程(Na) 研究所(Nc),精密 工程 研究所,精密 工程 研究所
12,精密機電工程研究所,精密(VH) 機電(Na) 工程(Na) 研究所(Nc),精密 機電 工程 研究所,精密 機電 工程 研究所
12,機電系統工程研究所,機電(Na) 系統(Na) 工程(Na) 研究所(Nc),機電 系統 工程 研究所,機電系統 工程 研究所
12,生物機電工程學系,生物機(Na) 工程(Na) 學系(Na),生物機 工程 學系,生物 機電 工程 學系
12,生物產業機電工程學系,生物(Na) 產業(Na) 機電(Na) 工程(Na) 學系(Na),生物 產業 機電 工程 學系,生物 產業 機電 工程 學系
12,微生物機電工程研究所,微生物機(Na) 電工程(Na) 研究所(Nc),微生物機 電工程 研究所,微生物 機電 工程 研究所
12,機械材料工程系,機械(Na) 材料(Na) 工程(Nc),機械 材料 工程,機械 材料 工程系
12,機電與材料工程系,機電(Na) 材料(Na) 工程系(Nc),機電 材料 工程系,機電 與 材料 工程系
12,機械與輪機工程學系,機械(Na) 輪機(Na) 工程(Na) 學系(Na),機械 輪機 工程 學系,機械 與 輪機 工程 學系
12,機械與生產工程系,機械(Na) 生產(Nv) 工程(Nc),機械 生產 工程,機械 與 生產 工程系
12,機械製造工程系,機械(Na) 製造(VC) 工程系(Nc),機械 製造 工程系,機 械 製 造 工程系
12,機電光整合工程研究所,機電(Na) 整合(VC) 工程(Na) 研究所(Nc),機電 整合 工程 研究所,機電光 整合 工程 研究所
12,車輛與軌道技術研究所,車輛(Na) 軌道(Na) 技術(Na) 研究所(Nc),車輛 軌道 技術 研究所,車輛 與 軌道 技術 研究所
12,農業機械工程學系,農業(Na) 機械(Na) 工程(Na) 學系(Na),農業 機械 工程 學系,農業 機械 工程 學系
12,產業精密機械研究所,產業(Na) 精密(VH) 機械(Na) 研究所(Nc),產業 精密 機械 研究所,產業 精密 機械 研究所
12,精密機械與製造技術研究所,精密(VH) 機械(Na) 製造(VC) 技術(Na) 研究所(Nc),精密 機械 製造 技術 研究所,精密 機械 與 製 造 技 術 研究所
12,創意工程與精密科技研究所,創意(Na) 工程(Na) 精密(VH) 科技(Na) 研究所(Nc),創意 工程 精密 科技 研究所,創意 工程 與 精密 科技 研究所
12,機械與能源工程研究所,機械(Na) 能源(Na) 工程(Na) 研究所(Nc),機械 能源 工程 研究所,機械 與 能源 工程 研究所
12,車輛產業技術與管理學程,車輛(Na) 產業(Na) 技術(Na) 管理(Na) 學程(Na),車輛 產業 技術 管理 學程,車輛 產業 技術 與 管理 學程
12,車輛與機電學程,車輛(Na) 機電學程(Na),車輛 機電學程,車輛 與 機電學程
12,車輛與機電產業學程,車輛(Na) 機電(Na) 產業(Na) 學程(Na),車輛 機電 產業 學程,車輛 與 機電產業 學程
12,動力及系統工程學系,動力(Na) 系統(Na) 工程(Na) 學系(Na),動力 系統 工程 學系,動力 及 系統 工程 學系
12,機電能源及航太工程學系,機電(Na) 能源(Na) 工程(Na) 學系(Na),機電 能源 工程 學系,機電 能源 及 航太 工程 學系
12,創思設計機器人學位學程,設計(Na) 機器人(Na) 學位(Na) 學程(Na),設計 機器人 學位 學程,創思 設計 機器 人學位 學程
12,造船及海洋工程,造船(VA) 海洋(Na) 工程(Na),造船 海洋 工程,造船 及 海洋工程
12,扣件產業技術整合學位學程,產業(Na) 技術(Na) 整合(VC) 學位(Na) 學程(Na),產業 技術 整合 學位 學程,扣件 產業 技術 整合 學位 學程
12,機械類產業研發專班,機械類(Na) 產業(Na) 研發(VC) 專班(Nc),機械類 產業 研發 專班,機械類 產業 研發 專班
12,創意產品科技應用系,創意(Na) 產品(Na) 科技(Na) 應用(Na),創意 產品 科技 應用,創意 產品 科技 應用系
12,土木工程學系,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系
12,土木與工程資訊學系,土木(Na) 工程(Na) 資訊(Na) 學系(Na),土木 工程 資訊 學系,土木 與 工程 資訊學系
12,土木與水資源工程學系,土木(Na) 資源(Na) 工程(Na) 學系(Na),土木 資源 工程 學系,土木 與 水資源 工程 學系
12,土木及水利工程研究所,土木(Na) 水利(Na) 工程(Na) 研究所(Nc),土木 水利 工程 研究所,土木 及 水利工程 研究所
12,土木與生態工程學系,土木(Na) 生態(Na) 工程(Na) 學系(Na),土木 生態 工程 學系,土木 與 生態 工程 學系
12,土木與環境工程學系,土木(Na) 環境(Na) 工程(Na) 學系(Na),土木 環境 工程 學系,土木 與 環境 工程 學系
12,土木與防災研究所,土木(Na) 防災(VH) 研究所(Nc),土木 防災 研究所,土木 與 防災 研究所
12,土木與防災技術研究所,土木(Na) 防災(VH) 技術(Na) 研究所(Nc),土木 防災 技術 研究所,土木 與 防災 技術 研究所
12,土木與防災應用科技研究所,土木(Na) 防災(VH) 應用(Na) 科技(Na) 研究所(Nc),土木 防災 應用 科技 研究所,土木 與 防災 應用 科技 研究所
12,土木工程與防災科技研究所,土木(Na) 工程(Na) 防災(VH) 科技(Na) 研究所(Nc),土木 工程 防災 科技 研究所,土木工程 與 防災 科技 研究所
12,土木防災工程學系,土木(Na) 防災(VH) 工程(Na) 學系(Na),土木 防災 工程 學系,土木 防災 工程 學系
12,土木與防災工程學系,土木(Na) 防災(VH) 工程(Na) 學系(Na),土木 防災 工程 學系,土木 與 防災 工程 學系
12,營建工程學系,營建(Nv) 工程(Na) 學系(Na),營建 工程 學系,營建 工程 學系
12,營建科技學系,營建(VC) 科技(Na) 學系(Na),營建 科技 學系,營建 科技 學系
12,營建工程與管理學系,營建(Nv) 工程(Na) 管理(Nv) 學系(Na),營建 工程 管理 學系,營建 工程 與 管理 學系
12,營建工程與不動產物業管理學系,營建(Nv) 工程(Na) 不動產(Na) 物業(Na) 管理(VC) 學系(Na),營建 工程 不動產 物業 管理 學系,營建 工程 與 不動 產物業 管理 學系
12,路工技術研究所,路工(Na) 技術(Na) 研究所(Nc),路工 技術 研究所,路 工技 術 研究所
12,生物環境工程學系,生物(Na) 環境(Na) 工程(Na) 學系(Na),生物 環境 工程 學系,生物 環境 工程 學系
12,生物環境系統工程學系,生物(Na) 環境(Na) 系統(Na) 工程(Na) 學系(Na),生物 環境 系統 工程 學系,生物 環境 系統 工程 學系
12,農業土木工程學系,農業(Na) 土木(Na) 工程(Na) 學系(Na),農業 土木 工程 學系,農業 土木工程 學系
12,營建科技與空間資訊學系,營建(VC) 科技(Na) 空間(Na) 資訊(Na) 學系(Na),營建 科技 空間 資訊 學系,營建 科技 與 空間 資訊學系
12,環境資訊及工程學系,環境(Na) 資訊(Na) 工程(Na) 學系(Na),環境 資訊 工程 學系,環境 資訊及 工程 學系
12,土木工程科技研究所,土木(Na) 工程(Na) 科技(Na) 研究所(Nc),土木 工程 科技 研究所,土木工程 科技 研究所
12,土木工程與環境資源管理系,土木(Na) 工程(Na) 環境(Na) 資源(Na) 管理(Na),土木 工程 環境 資源 管理,土木工程 與 環境 資源 管理系
12,土木與防災設計系,土木(Na) 防災(VH) 設計(VC),土木 防災 設計,土木 與 防災 設計系
12,營建科技與防災研究所,營建(VC) 科技(Na) 防災(VH) 研究所(Nc),營建 科技 防災 研究所,營建 科技 與 防災 研究所
12,土木與工程管理學系,土木(Na) 工程(Na) 管理(Nv) 學系(Na),土木 工程 管理 學系,土木 與 工程 管理 學系
12,化學工程學系,化學(Na) 工程(Na) 學系(Na),化學 工程 學系,化學 工程 學系
12,化學工程與生物科技學系,化學(Na) 工程(Na) 生物(Na) 科技(Na) 學系(Na),化學 工程 生物 科技 學系,化學 工程 與 生物科技 學系
12,化工與材料工程學系,化工(Na) 材料(Na) 工程(Na) 學系(Na),化工 材料 工程 學系,化工 與 材料 工程 學系
12,化學工程與材料工程學系,化學(Na) 工程(Na) 材料(Na) 工程(Na) 學系(Na),化學 工程 材料 工程 學系,化學 工程 與 材料 工程 學系
12,化學工程與材料科技學系,化學(Na) 工程(Na) 材料(Na) 科技(Na) 學系(Na),化學 工程 材料 科技 學系,化學 工程 與 材料 科技 學系
12,化學工程與材料科學學系,化學(Na) 工程(Na) 材料(Na) 科學(Na) 學系(Na),化學 工程 材料 科學 學系,化學 工程 與 材料科 學學系
12,高分子材料學系,高分子(Na) 材料(Na) 學系(Na),高分子 材料 學系,高分子 材料 學系
12,高分子工程學系,高分子(Na) 工程(Na) 學系(Na),高分子 工程 學系,高分子 工程 學系
12,高分子環保材料研究所,高分子(Na) 環保(Na) 材料(Na) 研究所(Nc),高分子 環保 材料 研究所,高分子 環保 材料 研究所
12,高分子科學與工程學研究所,高分子(Na) 科學(Na) 工程學(Na) 研究所(Nc),高分子 科學 工程學 研究所,高分子 科學 與 工程 學 研究所
12,分子科學學系,分子(Na) 科學(Na) 學系(Na),分子 科學 學系,分子 科學學系
12,分子科學與工程學系,分子(Na) 科學(Na) 工程(Na) 學系(Na),分子 科學 工程 學系,分子 科學 與 工程 學系
12,有機高分子研究所,高分子(Na) 研究所(Nc),高分子 研究所,有機 高分子 研究所
12,生化工程系,生化(Na) 工程(Na),生化 工程,生化 工程系
12,生化與生醫工程研究所,生化(Na) 生醫(Na) 工程(Na) 研究所(Nc),生化 生醫 工程 研究所,生化 與 生醫 工程 研究所
12,工業化學與災害防治研究所,工業(Na) 化學(Na) 災害(Na) 防治(VC) 研究所(Nc),工業 化學 災害 防治 研究所,工業 化學 與 災害 防治 研究所
12,化工與生化工程系,化工(Na) 生化(Na) 工程(Nc),化工 生化 工程,化工 與 生化 工程系
12,材料工程學系,材料(Na) 工程(Na) 學系(Na),材料 工程 學系,材料 工程 學系
12,材料科學學系,材料(Na) 科學(Na) 學系(Na),材料 科學 學系,材料科 學學系
12,材料科學與工程學系,材料(Na) 科學(Na) 工程(Na) 學系(Na),材料 科學 工程 學系,材料科 學與 工程 學系
12,材料科技研究所,材料(Na) 科技(Na) 研究所(Nc),材料 科技 研究所,材料 科技 研究所
12,材料與製造工程研究所,材料(Na) 製造(VC) 工程(Na) 研究所(Nc),材料 製造 工程 研究所,材料 與 製 造 工程 研究所
12,材料暨系統工程研究所,材料(Na) 系統(Na) 工程(Na) 研究所(Nc),材料 系統 工程 研究所,材料 暨系統 工程 研究所
12,材料科學與管理系,材料(Na) 科學(Na) 管理(Nc),材料 科學 管理,材料科 學與 管理系
12,材料及資源工程系,材料(Na) 資源(Na) 工程(Nc),材料 資源 工程,材料 及 資源 工程系
12,材料科學與綠色能源工程研究所,材料(Na) 科學(Na) 綠色(Na) 能源(Na) 工程(Na) 研究所(Nc),材料 科學 綠色 能源 工程 研究所,材料科 學與 綠色 能源 工程 研究所
12,材料及光電科學學系,材料(Na) 光電(Na) 科學(Na) 學系(Na),材料 光電 科學 學系,材料 及光 電科學 學系
12,應用材料及光電工程學系,應用(Na) 材料(Na) 光電(Na) 工程(Na) 學系(Na),應用 材料 光電 工程 學系,應用 材料 及光電 工程 學系
12,材料科學與奈米科技研究所,材料(Na) 科學(Na) 奈米(Na) 科技(Na) 研究所(Nc),材料 科學 奈米 科技 研究所,材料科 學與奈米 科技 研究所
12,奈米科學研究所,奈米(Na) 科學(Na) 研究所(Nc),奈米 科學 研究所,奈米 科學 研究所
12,電子材料系,電子(Na) 材料系(Na),電子 材料系,電子 材料 系
