mainid,lastname,result,n_lastname,jeiba_lastname,n_lastname_2,n,N,k
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,771,974,0
12,工業工程管理學系,工業(Na) 工程(Na) 管理(VC) 學系(Na),工業 工程 管理 學系,工業 工程 管理 學系,工業 工程 管理 學系,772,974,0
12,電子工程科系,電子(Na) 工程(Na) 科系(Na),電子 工程 科系,電子 工程 科系,電子 工程 科系,773,974,0
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,774,974,0
12,  電子,電子(Na),電子,    電子,電子,775,974,0
12,  電機,電機(Na),電機,    電機,電機,776,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,777,974,0
12,  化工與材料工程,化工(Na) 材料(Na) 工程(Na),化工 材料 工程,    化工 與 材料 工程,化工 材料 工程,778,974,0
12,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,779,974,0
12,機械,機械(Na),機械,機械,機械,780,974,0
12,  機械,機械(Na),機械,    機械,機械,781,974,0
12,電子工程系 ,電子(Na) 工程系(Nc),電子 工程系,電子 工程系  ,電子 工程系,782,974,0
12,電腦與通訊工程學系,電腦(Na) 通訊(Na) 工程(Na) 學系(Na),電腦 通訊 工程 學系,電腦 與 通訊 工程 學系,電腦 通訊 工程 學系,783,974,0
12,  電機,電機(Na),電機,    電機,電機,784,974,0
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系,電子 工程系,785,974,0
12,化學工程與材料工程系 ,化學(Na) 工程(Na) 材料(Na) 工程(Nc),化學 工程 材料 工程,化學 工程 與 材料 工程系  ,化學 工程 材料 工程,786,974,0
12,工業工程管理系,工業(Na) 工程(Na) 管理(Nc),工業 工程 管理,工業 工程 管理系,工業 工程 管理,787,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,788,974,0
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,789,974,0
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,790,974,0
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,791,974,0
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,792,974,0
12,  機械工程自動化工程,機械(Na) 工程(Na) 自動化(VHC) 工程(Na),機械 工程 自動化 工程,    機械 工程 自動化 工程,機械 工程 自動化 工程,793,974,0
12,工業工程與管理系 ,工業(Na) 工程(Na) 管理系(Na),工業 工程 管理系,工業 工程 與 管理系  ,工業 工程 管理系,794,974,0
12,  電子工程系,電子(Na) 工程系(Nc),電子 工程系,    電子 工程系,電子 工程系,795,974,0
12,電機系,電機系(Nc),電機系,電機系,電機系,796,974,0
12,電機工程學系,電機(Na) 工程(Na) 學系(Na),電機 工程 學系,電機 工程 學系,電機 工程 學系,797,974,0
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,798,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,799,974,0
12,  電機,電機(Na),電機,    電機,電機,800,974,0
12,  機械,機械(Na),機械,    機械,機械,801,974,0
12,醫學工程系生化組,醫學(Na) 工程系(Na) 生化組(Nc),醫學 工程系 生化組,醫學 工程系 生化 組,醫學 工程系 生化組,802,974,0
12,  機械,機械(Na),機械,    機械,機械,803,974,0
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,804,974,0
12,資工,資工(Na),資工,資工,資工,805,974,0
12,機械系,機械系(Nc),機械系,機械系,機械系,806,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,807,974,0
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,808,974,0
12,  自動化工程,自動化(VHC) 工程(Na),自動化 工程,    自動化 工程,自動化 工程,809,974,0
12,  環境與安全衛生工程,環境(Na) 安全(VH) 衛生(Na) 工程(Na),環境 安全 衛生 工程,    環境 與 安全 衛生 工程,環境 安全 衛生 工程,810,974,0
12,  電機,電機(Na),電機,    電機,電機,811,974,0
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理,工業 工程 管理,812,974,0
12,  電子,電子(Na),電子,    電子,電子,813,974,0
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,814,974,0
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,815,974,0
12,環境與安全衛生工程學,環境(Na) 安全(VH) 衛生(Na) 工程(Na),環境 安全 衛生 工程,環境 與 安全 衛生 工程 學,環境 安全 衛生 工程,816,974,0
12,  水利及海洋工程,水利(Na) 海洋(Na) 工程(Na),水利 海洋 工程,    水利 及 海洋工程,水利 海洋 工程,817,974,0
12,電机系,電机系(Nc),電机系,電机系,電机系,818,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,819,974,0
12,  環境工程管理,環境(Na) 工程(Na) 管理(VC),環境 工程 管理,    環境 工程 管理,環境 工程 管理,820,974,0
12,土木工程學系 ,土木(Na) 工程(Na) 學系(Na),土木 工程 學系,土木工程 學系  ,土木 工程 學系,821,974,0
12,電機,電機(Na),電機,電機,電機,822,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,823,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,824,974,0
12,環境工程與科學學系 ,環境(Na) 工程(Na) 科學(Na) 學系(Na),環境 工程 科學 學系,環境 工程 與 科學學系  ,環境 工程 科學 學系,825,974,0
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程,工業 工程,826,974,0
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理,工業 工程 管理,827,974,0
12,土木工程系,土木(Na) 工程(Na),土木 工程,土木工程 系,土木 工程,828,974,0
12,  工業工程管理,工業(Na) 工程(Na) 管理(VC),工業 工程 管理,    工業 工程 管理,工業 工程 管理,829,974,0
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,830,974,0
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,831,974,0
12,電機系,電機系(Nc),電機系,電機系,電機系,832,974,0
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,833,974,0
12,電機工程,電機(Na) 工程(Na),電機 工程,電機 工程,電機 工程,834,974,0
12,  電腦與通訊,電腦(Na) 通訊(Na),電腦 通訊,    電腦 與 通訊,電腦 通訊,835,974,0
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,836,974,0
12,  航空電子,航空(Na) 電子(Na),航空 電子,    航空 電子,航空 電子,837,974,0
12,  材料高分子,材料(Na) 高分子(Na),材料 高分子,    材料 高分子,材料 高分子,838,974,0
12,機械與自動化工程,機械(Na) 自動化(VHC) 工程(Na),機械 自動化 工程,機械 與 自動化 工程,機械 自動化 工程,839,974,0
12,  機械系,機械系(Nc),機械系,    機械系,機械系,840,974,0
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,841,974,0
12,  航太,,航太,    航太,,842,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,843,974,0
12,  電機,電機(Na),電機,    電機,電機,844,974,0
12,  機械,機械(Na),機械,    機械,機械,845,974,0
12,化工系,化工系(Nc),化工系,化工系,化工系,846,974,0
12,電機系,電機系(Nc),電機系,電機系,電機系,847,974,0
12,  電機,電機(Na),電機,    電機,電機,848,974,0
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,849,974,0
12,化學工程與材料系,化學(Na) 工程(Na) 材料系(Nc),化學 工程 材料系,化學 工程 與 材料 系,化學 工程 材料系,850,974,0
12,化學工程與材料工程學系 ,化學(Na) 工程(Na) 材料(Na) 工程(Na) 學系(Na),化學 工程 材料 工程 學系,化學 工程 與 材料 工程 學系  ,化學 工程 材料 工程 學系,851,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,852,974,0
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,853,974,0
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,854,974,0
12,  電機,電機(Na),電機,    電機,電機,855,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,856,974,0
12,  資訊科學,資訊(Na) 科學(Na),資訊 科學,    資訊 科學,資訊 科學,857,974,0
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,858,974,0
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,859,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,860,974,0
12,  機械,機械(Na),機械,    機械,機械,861,974,0
12,機械系,機械系(Nc),機械系,機械系,機械系,862,974,0
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系,資訊 工程 學系,863,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,864,974,0
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,865,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,866,974,0
12,電子工程學,電子(Na) 工程(Na),電子 工程,電子 工程 學,電子 工程,867,974,0
12,  電子,電子(Na),電子,    電子,電子,868,974,0
12,  機械,機械(Na),機械,    機械,機械,869,974,0
12,工業工程與管理學系 ,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系  ,工業 工程 管理 學系,870,974,0
12,機械科,機械科(Na),機械科,機械科,機械科,871,974,0
12,機械系,機械系(Nc),機械系,機械系,機械系,872,974,0
12,  環境工程,環境(Na) 工程(Na),環境 工程,    環境 工程,環境 工程,873,974,0
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,874,974,0
12,  電機,電機(Na),電機,    電機,電機,875,974,0
12,  機電,機電(Na),機電,    機電,機電,876,974,0
12,環境工程 ,環境(Na) 工程(Na),環境 工程,環境 工程  ,環境 工程,877,974,0
12,  機械製造,機械(Na) 製造(VC),機械 製造,    機 械 製 造,機械 製造,878,974,0
12,资訊工程系,资訊(Na) 工程系(Na),资訊 工程系,资訊 工程系,资訊 工程系,879,974,0
12,機械工程學系,機械(Na) 工程(Na) 學系(Na),機械 工程 學系,機械 工程 學系,機械 工程 學系,880,974,0
12,機械系,機械系(Nc),機械系,機械系,機械系,881,974,0
12,  紡織工程,紡織(VA) 工程(Na),紡織 工程,    紡織 工程,紡織 工程,882,974,0
12,機械系,機械系(Nc),機械系,機械系,機械系,883,974,0
12,機械工程學系 ,機械(Na) 工程(Na) 學系(Na),機械 工程 學系,機械 工程 學系  ,機械 工程 學系,884,974,0
12,機械科,機械科(Na),機械科,機械科,機械科,885,974,0
12,  工業工程,工業(Na) 工程(Na),工業 工程,    工業 工程,工業 工程,886,974,0
12,  化學工程,化學(Na) 工程(Na),化學 工程,    化學 工程,化學 工程,887,974,0
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,888,974,0
12,化學工程及材料工程學系,化學(Na) 工程(Na) 材料(Na) 工程(Na) 學系(Na),化學 工程 材料 工程 學系,化學 工程 及 材料 工程 學系,化學 工程 材料 工程 學系,889,974,0
12,機械系,機械系(Nc),機械系,機械系,機械系,890,974,0
12,  環境工程科學,環境(Na) 工程(Na) 科學(Na),環境 工程 科學,    環境 工程 科學,環境 工程 科學,891,974,0
12,  電機,電機(Na),電機,    電機,電機,892,974,0
12,  電機,電機(Na),電機,    電機,電機,893,974,0
12,  光電工程,光電(Na) 工程(Na),光電 工程,    光電 工程,光電 工程,894,974,0
12,資訊工程學系,資訊(Na) 工程(Na) 學系(Na),資訊 工程 學系,資訊 工程 學系,資訊 工程 學系,895,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,896,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,897,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,898,974,0
12,  醫學工程,醫學(Na) 工程(Na),醫學 工程,    醫學 工程,醫學 工程,899,974,0
12,  電機,電機(Na),電機,    電機,電機,900,974,0
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,901,974,0
12,飛機工程系,飛機(Na) 工程系(Nc),飛機 工程系,飛機 工程系,飛機 工程系,902,974,0
12,  測繪工程,測繪(VC) 工程(Na),測繪 工程,    測繪 工程,測繪 工程,903,974,0
12,  電機,電機(Na),電機,    電機,電機,904,974,0
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,905,974,0
12,  動力機械工程,動力(Na) 機械(Na) 工程(Na),動力 機械 工程,    動力 機械 工程,動力 機械 工程,906,974,0
12,資訊工程系,資訊(Na) 工程系(Nc),資訊 工程系,資訊 工程系,資訊 工程系,907,974,0
12,機械工程系,機械(Na) 工程系(Nc),機械 工程系,機械 工程系,機械 工程系,908,974,0
12,  機械,機械(Na),機械,    機械,機械,909,974,0
12,  車輛工程,車輛(Na) 工程(Na),車輛 工程,    車輛 工程,車輛 工程,910,974,0
12,電子工程系,電子(Na) 工程系(Nc),電子 工程系,電子 工程系,電子 工程系,911,974,0
12,環境與安全衛生工程系 ,環境(Na) 安全(VH) 衛生(Na) 工程(Nc),環境 安全 衛生 工程,環境 與 安全 衛生 工程系  ,環境 安全 衛生 工程,912,974,0
12,  機械,機械(Na),機械,    機械,機械,913,974,0
12,  電機,電機(Na),電機,    電機,電機,914,974,0
12,  電子,電子(Na),電子,    電子,電子,915,974,0
12,機械系,機械系(Nc),機械系,機械系,機械系,916,974,0
12,  電訊工程,電訊(Na) 工程(Na),電訊 工程,    電訊 工程,電訊 工程,917,974,0
12,  機械系汽車,機械系(Nc) 汽車(Na),機械系 汽車,    機械系 汽車,機械系 汽車,918,974,0
12,  資訊管理,資訊(Na) 管理(VC),資訊 管理,    資訊 管理,資訊 管理,919,974,0
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,920,974,0
12,能源工程學系,能源(Na) 工程(Na) 學系(Na),能源 工程 學系,能源 工程 學系,能源 工程 學系,921,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,922,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,923,974,0
12,  資訊工程,資訊(Na) 工程(Na),資訊 工程,    資訊 工程,資訊 工程,924,974,0
12,  電機,電機(Na),電機,    電機,電機,925,974,0
12,電子工程,電子(Na) 工程(Na),電子 工程,電子 工程,電子 工程,926,974,0
12,  機械,機械(Na),機械,    機械,機械,927,974,0
12,  電機,電機(Na),電機,    電機,電機,928,974,0
12,電機工程系,電機(Na) 工程系(Na),電機 工程系,電機 工程系,電機 工程系,929,974,0
12,  電機,電機(Na),電機,    電機,電機,930,974,0
12,  電子,電子(Na),電子,    電子,電子,931,974,0
12,電機系,電機系(Nc),電機系,電機系,電機系,932,974,0
12,  機械工程,機械(Na) 工程(Na),機械 工程,    機械 工程,機械 工程,933,974,0
12,電子系,電子系(Nc),電子系,電子系,電子系,934,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,935,974,0
12,  電子,電子(Na),電子,    電子,電子,936,974,0
12,機械,機械(Na),機械,機械,機械,937,974,0
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,938,974,0
12,  電機,電機(Na),電機,    電機,電機,939,974,0
12,  電子工程,電子(Na) 工程(Na),電子 工程,    電子 工程,電子 工程,940,974,0
12,航太與系統工程學,系統(Na) 工程(Na),系統 工程,航太 與 系統 工程 學,系統 工程,941,974,0
12,  土木,土木(Na),土木,    土木,土木,942,974,0
12,  電機,電機(Na),電機,    電機,電機,943,974,0
12,工業工程與管理學系,工業(Na) 工程(Na) 管理(Na) 學系(Na),工業 工程 管理 學系,工業 工程 與 管理 學系,工業 工程 管理 學系,944,974,0
12,  電機工程,電機(Na) 工程(Na),電機 工程,    電機 工程,電機 工程,945,974,0
12,河海工程系,河海(Na) 工程系(Na),河海 工程系,河海 工程系,河海 工程系,946,974,0
12,機械工程,機械(Na) 工程(Na),機械 工程,機械 工程,機械 工程,947,974,0
12,  機械與自動化工程,機械(Na) 自動化(VHC) 工程(Na),機械 自動化 工程,    機械 與 自動化 工程,機械 自動化 工程,948,974,0
